year,term,session,question,kind,booklet,sourcePdf,sourcePages,pageCount,points,marksText,calculatorPolicy,answer,learningOutcome,learningOutcomeSource,mgSourcePdf,mgSourcePages,diagnostics,preview
2024,jan,January 2024,41,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[26],1,2.0,2 marks,no-calculator,,R13,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[104],[],"Question 41 2 marks 134 Given the graph of y = f x ( ), sketch the graph of y = ( ). f x y x 1 1 ( ) f x y The graph of has already been drawn for your reference. No marks will be awarded for the graph of x 1 1 ( ) f x Pre-Calculus Mathematics: Booklet 2 (January 2024) 22 f ( x) f ( x)"
2024,jan,January 2024,42,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[27],1,1.0,1 mark,no-calculator,,T1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[108],[],"Question 42 1 mark 135 The point P(θ ) = (0,−1) lies on the unit circle. State the angle θ , over the interval [2π,4π]. Pre-Calculus Mathematics: Booklet 2 (January 2024) 23"
2024,jan,January 2024,43,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[28],1,1.0,1 mark,no-calculator,,R2,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[110],[],Question 43 1 mark 136 Describe how the transformations of f x( ) on the graphs of g x( ) = f (3x − 6) and h x( ) = f (3( x − 6)) are different. Pre-Calculus Mathematics: Booklet 2 (January 2024) 24
2024,jan,January 2024,44,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[29],1,2.0,a) 1 mark; b) 1 mark,no-calculator,,R13,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[112],[],Question 44 a) 1 mark b) 1 mark 138 a) Solve. 2x + − = 5 3 0 b) Describe how the solution in a) relates to the graph of y = 2x 5 + −3. Pre-Calculus Mathematics: Booklet 2 (January 2024) 25
2024,jan,January 2024,45,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[30],1,3.0,3 marks,no-calculator,,R11,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[114],[],Question 45 3 marks 139 3 2 Determine all of the zeros of the function p x( ) = x − 2x − 9x +18. Pre-Calculus Mathematics: Booklet 2 (January 2024) 26
2024,jan,January 2024,46,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[31],1,1.0,1 mark,no-calculator,,T2,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[116],[],"Question 46 1 mark 140  23  Given that the point  , y  is on the unit circle, determine the exact value(s) of y. 6   Pre-Calculus Mathematics: Booklet 2 (January 2024) 27"
2024,jan,January 2024,47,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jan_sb2.pdf,[32],1,1.0,1 mark,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jan_mg.pdf,[118],[],Question 47 1 mark 141 State one zero of the function y = tan x. Pre-Calculus Mathematics: Booklet 2 (January 2024) 28
2024,jun,June 2024,1,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[9],1,1.0,1 mark,calculator-active,,P1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[10],[],Question 1 1 mark 101 A soccer team consists of 14 players. Determine the number of ways a captain and an assistant captain can be selected.
2024,jun,June 2024,2,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[10],1,2.0,2 marks,calculator-active,,R10,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[12],[],"Question 2 2 marks 102 The pH of a person’s blood can be found using the formula pH 6.1 log B C   = +     where B represents the concentration of bicarbonate in the blood, in mEq/L C represents the concentration of carbonic acid in the blood, in mEq/L Kansas has a blood pH of 7.41. In her bloo"
2024,jun,June 2024,3,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[11],1,3.0,3 marks,calculator-active,,T5,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[16],[],Question 3 3 marks 103 Solve ( )( ) 2tan 1 tan 1 0 x x − + = where . x∈
2024,jun,June 2024,4,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[12],1,3.0,3 marks,calculator-active,,P4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[20],[],Question 4 3 marks 104 Determine and simplify the 7th term in the binomial expansion of 9 2 2 3 . x x   +    
2024,jun,June 2024,5,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[13],1,2.0,2 marks,calculator-active,,T1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[24],[],"Question 5 2 marks 105 A winch, with a diameter of 14 cm, is used to pull a boat out of the water. As the winch rotates, it pulls in a cable. Determine the length of cable that is pulled in if the winch rotates 526 . Note: A calculator is not required for the remaining test questions."
2024,jun,June 2024,6,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[14],1,3.0,3 marks,no-calculator,,R13,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[26],[],Question 6 3 marks 106 Sketch the graph of ( ) 1 1. 3 f x x = − 1 1 y x
2024,jun,June 2024,7,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[15],1,3.0,3 marks,no-calculator,,"R2, R3, R5",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[28],[],"Question 7 3 marks 107 Given ( ), y f x = determine the equation of the resulting function, ( ), g x after the following transformations: • reflection over the y-axis • vertical stretch by a factor of 3 • horizontal translation 2 units left ( ) g x ="
2024,jun,June 2024,8,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[16],1,1.0,1 mark,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[30],[],Question 8 1 mark 108 Explain why the graph of 6 7 3 5 x y x + = + has a horizontal asymptote at 2 y = .
2024,jun,June 2024,9,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[17],1,3.0,3 marks,no-calculator,,"R4, R5, R13",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[32],[],"Question 9 3 marks 109 Given the graph of ( ), y f x = sketch the graph of ( ) 2. y f x = − + y x 1 1 y x 1 1 The graph of has already been drawn for your reference. No marks will be awarded for the graph of ( ) f x ( ) f x"
2024,jun,June 2024,10,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[18],1,3.0,3 marks,no-calculator,,R8,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[36],[],"Question 10 3 marks 110 Using the laws of logarithms, completely expand the given expression. 4 3 log A B C         "
2024,jun,June 2024,11,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[19],1,3.0,3 marks,no-calculator,,T6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[38],[],Question 11 3 marks 111 Prove the following identity for all permissible values of . θ 2cos2 cot tan sin 2 θ θ θ θ − = Left-Hand Side Right-Hand Side
2024,jun,June 2024,12,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[20],1,3.0,3 marks,no-calculator,,R11,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[42],[],Question 12 3 marks 112 Express ( ) 3 2 2 13 6 p x x x x = − + + + in completely factored form. ( ) p x =
2024,jun,June 2024,13,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[21],1,1.0,1 mark,no-calculator,,R12,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[46],[],"Question 13 1 mark 113 Kaitlyn was asked to sketch the graph of the polynomial function, ( ) ( )( )3 1 3 . p x x x = − − + Kaitlyn’s graph: Describe an error on her graph."
2024,jun,June 2024,14,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[22],1,1.0,1 mark,no-calculator,,T1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[48],[],Question 14 1 mark 114 Sketch the angle of 5 − radians in standard position. y x
2024,jun,June 2024,15,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[23],1,1.0,1 mark,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[50],[],Question 15 1 mark 115 The graph of a sinusoidal function is sketched below. The point A is a maximum and the point B is a minimum. State the value of k if the amplitude of the function is 6. y x
2024,jun,June 2024,16,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb1.pdf,[24],1,1.0,1 mark,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[52],[],"Question 16 1 mark 116 Given the graphs of ( ) f x and ( ), g x state the domain of ( )( ). f g x + Domain: y x 1 1 y x 1 1 ( ) f x ( ) g x"
2024,jun,June 2024,17,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[5],1,1.0,1 mark,no-calculator,B,"R2, R6",answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[57],[],"Question 17 1 mark Given that the point ( ) 13,7 − is on the graph of ( ), y f x = identify the corresponding point on the graph of ( ) 1 2 . y f x − = + a) ( ) 7, 11 − b) ( ) 5, 13 − c) ( ) 7, 15 − d) ( ) 9, 13 − "
2024,jun,June 2024,18,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[5],1,1.0,1 mark,no-calculator,C,R12,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[57],[],"Question 18 1 mark Given that 0, 1, 2 x x x = = = and 3 x = − are zeros of the polynomial function ( ), p x identify a possible equation for ( ). p x a) ( ) ( )( ) 3 1 2 = − + − p x x x x b) ( ) ( )( )( )2 1 2 3 p x x x x = + + − c) ( ) ( ) ( )( ) 2 3 1 2 p x x x x x = + − − d) ( ) ( )( ) ( ) 3 2 1 "
2024,jun,June 2024,19,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[5],1,1.0,1 mark,no-calculator,B,T3,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[57],[],"Question 19 1 mark Identify the interval where the angle, θ, could exist if 4 cos 5 θ = − and 5 csc . 3 θ = a) 0, 2 π       b) , 2 π   π     c) 3 , 2 π   π     d) 3 ,2 2 π   π    "
2024,jun,June 2024,20,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[6],1,1.0,1 mark,no-calculator,A,T6,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[58],[],"Question 20 1 mark Identify a non-permissible value of θ in the identity, cot cos . csc θ θ θ = a) π b) 4 π c) 2 3π d) 2 π "
2024,jun,June 2024,21,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[6],1,1.0,1 mark,no-calculator,C,R10,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[58],[],"Question 21 1 mark Identify the solution of the equation, 2 16. x e = a) ln8 x = b) 8 x = c) ln16 2 x = d) log16 2 x = "
2024,jun,June 2024,22,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[6],1,1.0,1 mark,no-calculator,D,P3,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[58],[],"Question 22 1 mark A committee of 6 people is to be selected from 90 students. Identify an expression that represents the number of possible committees if two of the students, Evelyn and Wayne, must be on the committee. a) 90 4 C b) 90 6 C c) 88 6 C d) 88 4 C"
2024,jun,June 2024,23,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[7],1,1.0,1 mark,no-calculator,D,P2,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[59],[],Question 23 1 mark Identify the expression for the number of arrangements of the letters in the word RUSSELL. a) 7! 4! b) 7! c) 7! 2! d) 7! 2!2! 
2024,jun,June 2024,24,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[7],1,1.0,1 mark,no-calculator,B,P4,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[59],[],"Question 24 1 mark Given the row of Pascal’s triangle below, identify the third value of the next row. 1 7 21 35 35 21 7 1 a) 8 b) 28 c) 56 d) 70 "
2024,jun,June 2024,25,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[7],1,1.0,1 mark,no-calculator,B,R9,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[59],[],"Question 25 1 mark Identify the equation represented by the graph sketched below. a) 1 1 2 x y   = +     b) 1 2 1 x y − = + c) 1 2 1 x y + = + d) 1 1 1 2 x y +   = +     y x 1 1 ( ) 2,3 ( ) 1,2"
2024,jun,June 2024,26,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[8],1,2.0,2 marks,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[60],[],Question 26 2 marks 117 Match the following functions with their correct graphs. ( ) 1 2 f x x = − ( ) 2 x g x x − = − ( ) 2 1 x h x x = − ( ) 2 1 x k x x = + Place the appropriate letter in this column. C. D. A. B. y x 1 1 y x 1 1 x y 1 1 x y 1 1
2024,jun,June 2024,27,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[9],1,3.0,3 marks,no-calculator,,T3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[62],[],Question 27 3 marks 118 Evaluate. 2 11 sin cot csc 3 4 6 π π 11π       +            
2024,jun,June 2024,28,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[10],1,3.0,3 marks,no-calculator,,R9,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[66],[],Question 28 3 marks 119 Sketch the graph of ( ) 2 log 2 . y x = − −     1 1 y x
2024,jun,June 2024,29,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[11],1,1.0,1 mark,no-calculator,,P3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[70],[],Question 29 1 mark 120 Justify that 12 7 12 5. C C =
2024,jun,June 2024,30,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[12],1,2.0,2 marks,no-calculator,,R10,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[72],[],"Question 30 2 marks 121 Solve, algebraically. 3 3 1 8 4 x x−   =    "
2024,jun,June 2024,31,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[13],1,2.0,2 marks,no-calculator,,R13,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[74],[],Question 31 2 marks 122 State the domain and range of the function 5 4. y x = − − + Domain: _____________________________ Range: ______________________________
2024,jun,June 2024,32,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[14],1,4.0,4 marks,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[76],[],Question 32 4 marks 123 Sketch at least one period of the graph of 4cos 3 2. 6 y x  π    = + +         y x
2024,jun,June 2024,33,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[15],1,2.0,2 marks,no-calculator,,R12,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[80],[],"Question 33 2 marks 124 Determine, algebraically, the equation of ( ) p x that satisfies all of the following conditions: • ( ) p x is a polynomial function of degree 4 • ( ) p x has zeros at 5 − and 1 • all zeros of ( ) p x have a multiplicity of 2 • the graph of ( ) p x has a y-intercept at 75 ( )"
2024,jun,June 2024,34,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[16],1,1.0,1 mark,no-calculator,,R8,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[82],[],Question 34 1 mark 125 Vitaly was asked to solve the exponential equation 2 7 5 3 7 . x x + =  Vitaly’s work: Describe his error.
2024,jun,June 2024,35,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[17],1,3.0,a) 1 mark; b) 1 mark; c) 1 mark,no-calculator,,"R1, R3, R5",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[84],[],"Question 35 a) 1 mark b) 1 mark c) 1 mark 126 127 128 Given the graph of ( ), f x a) sketch the graph of b) sketch the graph of ( ) ( ) . k x f x = c) sketch the graph of ( ) ( ) 2 . r x f x = 1 1 y x 1 1 y x 1 1 y x 1 1 y x"
2024,jun,June 2024,36,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[18],1,3.0,3 marks,no-calculator,,T6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[88],[],Question 36 3 marks 129 Determine the exact value of 17 sin . 12 π      
2024,jun,June 2024,37,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_24_jun_sb2.pdf,[19],1,2.0,a) 1 mark; b) 1 mark,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_24_jun_mg.pdf,[90],[],"Question 37 a) 1 mark b) 1 mark 130 131 Given ( ) 3 f x x = + and ( ) 8, g x x = − a) determine the value of ( ) ( ) 1 . g f b) justify that the value of ( )( ) 5 f g − − is undefined."
